,Date,open,high,low,close,volume,Dividends,Stock Splits
0,2017-01-03 00:00:00-05:00,42.45964988546081,43.34258084456642,42.38786613405567,43.1774787902832,12564158,0.0,0.0
1,2017-01-04 00:00:00-05:00,43.42871784681889,43.63688899827847,43.09851661714707,43.16312026977539,9863671,0.0,0.0
2,2017-01-05 00:00:00-05:00,43.22773801024993,43.48615844446781,43.06981600586336,43.14877700805664,10581446,0.0,0.0
3,2017-01-06 00:00:00-05:00,43.134411156001306,43.400008749449135,42.73242615208572,43.26361846923828,10730053,0.0,0.0
4,2017-01-09 00:00:00-05:00,43.28516307420296,44.13220232700954,43.127238215578885,43.85942459106445,10201861,0.0,0.0
5,2017-01-10 00:00:00-05:00,43.93120546541841,43.95992011773055,42.99084795296181,43.01238250732422,16036706,0.0,0.0
6,2017-01-11 00:00:00-05:00,44.74954037928777,45.338162152897276,43.60818871860221,44.2398796081543,34281862,0.0,0.0
7,2017-01-12 00:00:00-05:00,44.88590990996425,45.39556760792293,44.591600575505616,44.65620422363281,26079899,0.0,0.0
8,2017-01-13 00:00:00-05:00,44.74235450870677,44.99359481228889,44.57725529564213,44.749534606933594,10447617,0.0,0.0
9,2017-01-17 00:00:00-05:00,44.44804228292232,44.55571792182167,43.93120438174346,44.132198333740234,11101150,0.0,0.0
10,2017-01-18 00:00:00-05:00,44.06042036451586,44.3475525695699,43.84507192816126,43.90967559814453,8522022,0.0,0.0
11,2017-01-19 00:00:00-05:00,43.82354351642163,43.84507807610229,43.12006879796234,43.306705474853516,11944999,0.0,0.0
12,2017-01-20 00:00:00-05:00,44.79259935366439,45.165872593303696,44.61314283137209,44.88591766357422,26451834,0.0,0.0
13,2017-01-23 00:00:00-05:00,44.369083404541016,44.79260301275283,44.239873205668964,44.369083404541016,10691382,0.0,0.0
14,2017-01-24 00:00:00-05:00,44.21116369295653,44.28294745932126,43.593830189604525,43.93838882446289,10990900,0.0,0.0
15,2017-01-25 00:00:00-05:00,44.01735302994544,44.06042214500806,43.615367926625474,43.84507369995117,15255736,0.0,0.0
