,Date,open,high,low,close,volume,Dividends,Stock Splits
0,2017-01-03 00:00:00-05:00,56.359601070399016,56.40447982519228,55.767192604651214,56.17110824584961,20694100,0.0,0.0
1,2017-01-04 00:00:00-05:00,56.08135081246169,56.323700212306576,55.758218279335175,55.91978454589844,21340000,0.0,0.0
2,2017-01-05 00:00:00-05:00,55.82104922477314,56.24291707902495,55.67743514605355,55.91978454589844,24876000,0.0,0.0
3,2017-01-06 00:00:00-05:00,55.9197849916129,56.68273757291608,55.686413395844596,56.404483795166016,19922900,0.0,0.0
4,2017-01-09 00:00:00-05:00,56.33267002143742,56.619901579590454,56.13520281924586,56.22496032714844,20382700,0.0,0.0
5,2017-01-10 00:00:00-05:00,56.30573603251861,56.61091631280444,55.90182045213604,56.207000732421875,18593000,0.0,0.0
6,2017-01-11 00:00:00-05:00,56.198024491756314,56.754528481841916,56.03645826495261,56.718624114990234,21517300,0.0,0.0
7,2017-01-12 00:00:00-05:00,56.60194800284921,56.907128315862835,55.60562393906857,56.19803237915039,20968200,0.0,0.0
8,2017-01-13 00:00:00-05:00,56.20700747844507,56.43140466958677,55.96465810112851,56.27881622314453,19422300,0.0,0.0
9,2017-01-17 00:00:00-05:00,56.26085655481874,56.27880873860614,55.677422565829644,56.126216888427734,20664000,0.0,0.0
10,2017-01-18 00:00:00-05:00,56.25188883803319,56.27881883055786,55.75821567945531,56.099300384521484,19670100,0.0,0.0
11,2017-01-19 00:00:00-05:00,55.865931406397166,56.530145236464136,55.830027030709836,55.91978454589844,18451700,0.0,0.0
12,2017-01-20 00:00:00-05:00,56.251885790674685,56.38652547391547,55.9826098482225,56.314720153808594,30213500,0.0,0.0
13,2017-01-23 00:00:00-05:00,56.278823982766916,56.655809672328964,56.16213646855634,56.5121955871582,23097600,0.0,0.0
14,2017-01-24 00:00:00-05:00,56.72762622134545,57.21232510940595,56.49425116085839,57.014854431152344,24672900,0.0,0.0
15,2017-01-25 00:00:00-05:00,57.400792788598125,57.53542902684022,56.95199847973345,57.158443450927734,23672700,0.0,0.0
16,2017-01-26 00:00:00-05:00,57.55339739884651,57.93038305837046,57.04176862316035,57.68803024291992,43554600,0.0,0.0
17,2017-01-27 00:00:00-05:00,58.69333308530594,59.16008311213288,58.24453867000428,59.043392181396484,44818000,0.0,0.0
18,2017-01-30 00:00:00-05:00,58.962615363957454,59.05237288180568,58.163761813406815,58.4599609375,31651400,0.0,0.0
19,2017-01-31 00:00:00-05:00,58.21759510306506,58.477896609707265,57.67904333155514,58.02910232543945,25270500,0.0,0.0
20,2017-02-01 00:00:00-05:00,57.768817067751364,58.00219207866935,56.96996356490131,57.06869888305664,39671500,0.0,0.0
21,2017-02-02 00:00:00-05:00,56.772499981279786,56.91611407352024,56.323705515024606,56.70069122314453,45827000,0.0,0.0
22,2017-02-03 00:00:00-05:00,56.996877225814146,57.176395634165786,56.61091384626821,57.158443450927734,30301800,0.0,0.0
23,2017-02-06 00:00:00-05:00,56.99690049850013,57.13154021574648,56.67376791633309,57.122562408447266,19796400,0.0,0.0
24,2017-02-07 00:00:00-05:00,57.21230907665709,57.248210024799576,56.75453689153915,56.93405532836914,20277200,0.0,0.0
25,2017-02-08 00:00:00-05:00,57.05972414280806,57.27514697799554,56.7455694081907,56.85327911376953,18096400,0.0,0.0
26,2017-02-09 00:00:00-05:00,57.01483548923546,57.840618886104764,56.835317061739595,57.49953079223633,22644400,0.0,0.0
27,2017-02-10 00:00:00-05:00,57.6700758934021,57.71495806911844,57.42772652545682,57.4456787109375,18170700,0.0,0.0
28,2017-02-13 00:00:00-05:00,57.66110003020816,58.217607526760126,57.562364718754445,58.09194564819336,22920100,0.0,0.0
29,2017-02-14 00:00:00-05:00,58.16418115849798,58.4441183286824,57.811993025926185,58.30866241455078,23108400,0.39,0.0
30,2017-02-15 00:00:00-05:00,58.24547030553993,58.30868216827297,57.93844322642985,58.272560119628906,17005200,0.0,0.0
31,2017-02-16 00:00:00-05:00,58.462198563660145,58.91371385940266,58.191293519960624,58.26353073120117,20546300,0.0,0.0
32,2017-02-17 00:00:00-05:00,58.218357265405295,58.417025008901575,58.064843787094006,58.35381317138672,21248800,0.0,0.0
33,2017-02-21 00:00:00-05:00,58.344797254827405,58.65182429730098,58.20030907749243,58.23643112182617,20655900,0.0,0.0
34,2017-02-22 00:00:00-05:00,58.09194781825742,58.14612743809023,57.83910040627059,58.11903762817383,19292700,0.0,0.0
35,2017-02-23 00:00:00-05:00,58.17320300022029,58.45314704313486,57.96550991534586,58.35381317138672,20273100,0.0,0.0
36,2017-02-24 00:00:00-05:00,58.272536871968434,58.51635888064972,57.920355650160865,58.35381317138672,21796800,0.0,0.0
37,2017-02-27 00:00:00-05:00,58.28158134667148,58.28158134667148,57.839098391110994,58.001644134521484,15871500,0.0,0.0
38,2017-02-28 00:00:00-05:00,57.86619164557596,57.97455088791824,57.577218738583106,57.77588653564453,23239800,0.0,0.0
39,2017-03-01 00:00:00-05:00,57.91133626403503,58.687942948369326,57.81200237025447,58.64279556274414,26937500,0.0,0.0
40,2017-03-02 00:00:00-05:00,58.4170356152368,58.47121523163692,57.68557979074845,57.802974700927734,24539600,0.0,0.0
41,2017-03-03 00:00:00-05:00,57.78491652425146,58.04679272091016,57.45079279766651,58.01970291137695,18135900,0.0,0.0
42,2017-03-06 00:00:00-05:00,57.76686049461348,58.299645167005046,57.622375756638775,58.03776550292969,18750300,0.0,0.0
43,2017-03-07 00:00:00-05:00,57.96551963753383,58.49830423029483,57.96551963753383,58.155155181884766,18521000,0.0,0.0
44,2017-03-08 00:00:00-05:00,58.028737957069595,58.769222641694334,58.01970572359568,58.68794631958008,21510900,0.0,0.0
45,2017-03-09 00:00:00-05:00,58.86856016254198,58.8775855069956,58.22740933796277,58.45316696166992,19846800,0.0,0.0
46,2017-03-10 00:00:00-05:00,58.79630427697307,58.93176020194482,58.47121281287068,58.633758544921875,19538200,0.0,0.0
47,2017-03-13 00:00:00-04:00,58.70600861833055,58.86855436698024,58.30867303505904,58.435096740722656,20100000,0.0,0.0
48,2017-03-14 00:00:00-04:00,58.272547618118786,58.290612083353516,57.92939856398217,58.164188385009766,14280200,0.0,0.0
49,2017-03-15 00:00:00-04:00,58.29062239168856,58.624739272294306,58.01971048185724,58.47122573852539,24833800,0.0,0.0
50,2017-03-16 00:00:00-04:00,58.47122110679571,58.480253340294894,58.06486016381421,58.37188720703125,20674300,0.0,0.0
51,2017-03-17 00:00:00-04:00,58.615715706826265,58.91371054919451,58.408015651041104,58.579593658447266,49219700,0.0,0.0
52,2017-03-20 00:00:00-04:00,58.61570097006042,58.85951612334994,58.44412300579123,58.633758544921875,14598100,0.0,0.0
53,2017-03-21 00:00:00-04:00,58.8685621181068,59.14849937613866,57.91134507687888,57.98358917236328,26640500,0.0,0.0
54,2017-03-22 00:00:00-04:00,57.90231734159952,58.82340540748151,57.90231734159952,58.72407150268555,20680000,0.0,0.0
55,2017-03-23 00:00:00-04:00,58.64280552071644,58.91371054919451,58.48928509271164,58.579593658447266,19269200,0.0,0.0
56,2017-03-24 00:00:00-04:00,59.02206599417867,59.103335421115816,58.48024914587263,58.678916931152344,22617100,0.0,0.0
57,2017-03-27 00:00:00-04:00,58.36285562168361,58.89564717084406,58.110008197502616,58.78728103637695,18614700,0.0,0.0
58,2017-03-28 00:00:00-04:00,58.660849199268576,59.12139659499462,58.38091200263835,58.9588508605957,20080400,0.0,0.0
59,2017-03-29 00:00:00-04:00,58.805347265479895,59.14849636721032,58.65182684799121,59.12140655517578,13618400,0.0,0.0
60,2017-03-30 00:00:00-04:00,59.07625128967057,59.581953034321785,59.02207166650553,59.338130950927734,15122800,0.0,0.0
61,2017-03-31 00:00:00-04:00,59.28395146504037,59.77158874338195,59.10334123811254,59.47358703613281,21040300,0.0,0.0
62,2017-04-03 00:00:00-04:00,59.42842842080659,59.54582678213762,58.86855398212086,59.19364547729492,20400900,0.0,0.0
