,Date,open,high,low,close,volume,Dividends,Stock Splits
0,2018-01-02,39.81283531119191,40.313537247208004,39.60225752847971,40.304176330566406,102223600,0.0,0.0
1,2018-01-03,40.36733841756425,40.839964608071945,40.233975739981666,40.29714584350586,118071600,0.0,0.0
2,2018-01-04,40.369688829071734,40.587285516147695,40.262063277732224,40.484336853027344,89738400,0.0,0.0
3,2018-01-05,40.58026192724971,41.03182792816311,40.48901263550257,40.94525909423828,94640000,0.0,0.0
4,2018-01-08,40.793182373046875,41.08798698392758,40.694910599276334,40.793182373046875,82271200,0.0,0.0
5,2018-01-09,40.83996461171473,40.959289488524796,40.57323568638315,40.788490295410156,86336000,0.0,0.0
6,2018-01-10,40.514761068662935,40.78149011644093,40.47732453595691,40.77914810180664,95839600,0.0,0.0
7,2018-01-11,40.84933462041617,41.05991240789748,40.82593946856962,41.01077651977539,74670800,0.0,0.0
8,2018-01-12,41.22134891451,41.49743882718429,41.09734354776063,41.43426513671875,101672400,0.0,0.0
9,2018-01-16,41.623777881825276,41.97239879142603,41.2119868591207,41.22368621826172,118263600,0.0,0.0
10,2018-01-17,41.21432947214807,41.939646970546875,40.961641853884466,41.9045524597168,137547200,0.0,0.0
11,2018-01-18,41.96772324905173,42.13852605820033,41.70567471028857,41.941986083984375,124773600,0.0,0.0
12,2018-01-19,41.78990102651753,42.01685503172588,41.509134252385074,41.75480651855469,129700400,0.0,0.0
13,2018-01-22,41.483392957494715,41.59569894193177,41.31961265307756,41.41320037841797,108434400,0.0,0.0
14,2018-01-23,41.483389245269166,41.984091028334056,41.37108327088204,41.42255401611328,130756400,0.0,0.0
15,2018-01-24,41.471709428411124,41.48340879107987,40.52411817455116,40.76277160644531,204420400,0.0,0.0
16,2018-01-25,40.83061316235407,40.93356181882684,39.89940193632538,40.03510665893555,166116000,0.0,0.0
17,2018-01-26,40.24334828963391,40.24334828963391,39.78944018537663,40.128700256347656,156572000,0.0,0.0
18,2018-01-29,39.812831581035425,39.812831581035425,39.08985613945785,39.298091888427734,202561600,0.0,0.0
19,2018-01-30,38.72953050822759,39.16003975023138,38.53533258957372,39.06645202636719,184192800,0.0,0.0
20,2018-01-31,39.043055645715235,39.41039480264759,38.95648681745555,39.17407989501953,129915600,0.0,0.0
21,2018-02-01,39.113250200696385,39.452510199787405,39.0173204525661,39.25597381591797,188923200,0.0,0.0
22,2018-02-02,38.839501401717044,39.026680435753946,37.45906271971327,37.552650451660156,346375200,0.0,0.0
23,2018-02-05,37.22509515859577,38.3434854954354,36.499777636480054,36.61442565917969,290954000,0.0,0.0
24,2018-02-06,36.226026556250716,38.30604561047682,36.031828610000396,38.14460372924805,272975200,0.0,0.0
25,2018-02-07,38.158649622816874,38.231180670017345,37.21808088344142,37.32804489135742,206434400,0.0,0.0
26,2018-02-08,37.50352419205152,37.669646564534894,36.272827707555216,36.3009033203125,217562000,0.0,0.0
27,2018-02-09,36.89996378245455,37.09260194445449,35.295412891463684,36.744911193847656,282690400,0.1575,0.0
28,2018-02-12,37.23590527913192,38.50216084208162,37.00332640992512,38.22494888305664,243278000,0.0,0.0
29,2018-02-13,38.046400822690046,38.704196688200184,37.9759220541177,38.60787582397461,130196800,0.0,0.0
30,2018-02-14,38.30246111860725,39.35963164198455,38.26487555770226,39.31969451904297,162579600,0.0,0.0
31,2018-02-15,39.8882268148844,40.663486108266305,39.7026361874886,40.63999557495117,204588800,0.0,0.0
32,2018-02-16,40.492006533089175,41.06992836864625,40.35340050220169,40.50844955444336,160704400,0.0,0.0
33,2018-02-20,40.419161773030865,40.938348059316176,40.27115672319348,40.37217712402344,135722000,0.0,0.0
34,2018-02-21,40.60241581622641,40.90546993442809,40.17484714537294,40.18894577026367,149886400,0.0,0.0
35,2018-02-22,40.360435185527116,40.86552649965354,40.33929262849657,40.52488327026367,123967600,0.0,0.0
36,2018-02-23,40.799747265758924,41.264901443927855,40.76920562691521,41.22966384887695,135249600,0.0,0.0
