Date,open,high,low,close,volume
2018-01-03,236.64999999999998,247.5,236.1,247.5,17351060000
2018-01-04,247.5,251.35000000000002,245.55,250.25,18109880000
2018-01-05,251.4,251.4,247.54999999999998,251.0,9403260000
2018-01-09,251.95,259.35,251.6,254.0,32082650000
2018-01-10,254.99999999999997,256.5,252.0,252.54999999999995,23707190000
2018-01-11,252.49999999999997,253.50000000000006,248.54999999999998,252.49999999999997,22531410000
2018-01-12,253.0,255.24999999999994,250.4,254.79999999999998,16350360000
2018-01-15,256.1,258.95,254.05,254.05,12950920000
2018-01-16,254.99999999999997,255.15,251.29999999999998,254.5,15305000000
2018-01-17,253.05,258.5,251.4,256.94999999999993,23192990000
2018-01-18,256.75,258.75,252.25,253.0,22574540000
2018-01-19,254.45,254.65,245.5,248.25,19538840000
2018-01-22,248.89999999999998,251.25000000000003,248.05,250.7,11996060000
2018-01-23,250.75,251.25000000000003,245.55,248.89999999999998,14444060000
2018-01-24,248.10000000000002,248.35,244.39999999999998,245.1,14545340000
2018-01-25,245.5,252.25,245.05,249.5,29437540000
2018-01-26,249.05,249.3,243.55,246.75000000000003,16639130000
2018-01-29,245.95,247.95000000000002,243.70000000000002,245.0,11776860000
2018-01-30,244.55,247.5,243.20000000000002,244.00000000000006,10959050000
2018-01-31,244.75,247.0,243.25,247.0,9231420000
2018-02-01,246.70000000000002,250.45000000000005,245.25000000000003,246.9,23638640000
2018-02-02,247.0,248.35,243.75,246.0,17542490000
2018-02-05,244.15,246.25,242.64999999999998,245.40000000000003,13536350000
2018-02-06,242.00000000000003,244.10000000000002,234.0,235.1,47781510000
2018-02-07,237.85,239.75,236.1,238.05,14327120000
2018-02-08,238.15,244.20000000000002,236.15,237.54999999999998,31974490000
2018-02-09,235.0,237.45,233.0,235.35,28397130000
2018-02-12,237.7,238.95000000000002,234.75,235.60000000000002,17212890000
2018-02-13,235.95000000000002,238.75,235.25,238.35,12207000000
2018-02-14,238.55,241.34999999999997,236.05,238.5,17793030000
2018-02-15,240.0,240.0,236.6,236.75000000000003,20529160000
2018-02-16,236.85000000000002,239.0,236.79999999999998,238.5,10440810000
2018-02-19,237.75,238.90000000000006,236.15,237.25000000000003,6341120000
2018-02-20,237.3,239.75,236.79999999999998,238.7,7623350000
2018-02-21,238.25,245.85,238.05,244.5,35538170000
2018-02-22,242.79999999999998,264.75,242.79999999999998,258.75,71280420000
2018-02-26,264.85,279.15,262.75,273.15,103495950000
2018-02-27,273.59999999999997,274.45,266.75,269.0,43129190000
2018-02-28,268.05,270.25,263.05,263.8,55940220000
2018-03-01,263.05,265.85,261.5,262.5,25081050000
2018-03-02,263.8,269.95,260.5,262.04999999999995,24080610000
2018-03-05,263.5,267.09999999999997,260.09999999999997,262.3,19975150000
2018-03-06,263.25,268.45,262.65,265.0,21940900000
2018-03-07,263.74999999999994,273.90000000000003,263.2,273.5,37893290000
2018-03-09,272.7,282.95,271.65000000000003,281.3999999999999,34734430000
2018-03-12,285.05,288.2,278.5,278.55,32589190000
2018-03-13,278.85,281.3999999999999,274.59999999999997,279.0,28687530000
2018-03-14,277.7,279.90000000000003,267.5,267.7,30212110000
2018-03-15,268.3,271.15000000000003,265.95,269.2,33459930000
2018-03-16,269.0,270.95,266.75,267.4,37576330000
2018-03-19,269.5,270.7,267.0,267.0,12658970000
2018-03-20,267.90000000000003,269.80000000000007,263.3,269.5,19288980000
2018-03-21,270.25,272.50000000000006,265.85,270.0,30658230000
