index,Date,open,high,low,close,volume,Dividends,Stock Splits
0,2017-01-03,98.5173817568907,100.01432055952256,98.43317515719755,99.24713897705078,8884300,0.0,0.0
1,2017-01-04,99.77107348067089,100.5756794876092,99.40619484240443,100.51954650878906,8322000,0.0,0.0
2,2017-01-05,100.26693685406063,100.6879556218207,99.91141608085773,100.46340942382812,6303000,0.0,0.0
3,2017-01-06,101.06218713112321,102.30652057041158,100.80958157553783,101.96035766601562,9551300,0.0,0.0
4,2017-01-09,101.5861176134435,101.82001454635089,101.14639023750279,101.38028717041016,6195200,0.0,0.0
5,2017-01-10,100.94991633780879,101.81065532643329,100.43534023701815,101.39899444580078,7901900,0.0,0.0
6,2017-01-11,101.54869379155852,102.43749928618017,101.39899632747135,102.3907241821289,7616800,0.0,0.0
7,2017-01-12,101.15573729179303,101.97905183788022,100.51017954188082,100.6037368774414,8218900,0.0,0.0
8,2017-01-13,100.2575785495684,101.37092302756069,100.01432375575207,101.09960174560547,6489000,0.0,0.0
9,2017-01-17,100.95926314531097,101.91355937364882,100.71600836633581,101.01539611816406,7586500,0.0,0.0
10,2017-01-18,100.04238509055295,101.41770004225455,99.93011200581321,101.19316101074219,7162900,0.0,0.0
11,2017-01-19,100.96861805771584,101.0528246584449,100.1827278534037,100.36984252929688,5350200,0.0,0.0
12,2017-01-20,100.43532767454185,100.87505498967668,100.27627949527047,100.7253646850586,5649000,0.0,0.0
13,2017-01-23,100.42597710015967,100.7440806197933,99.70557773476031,100.22015380859375,5716600,0.0,0.0
14,2017-01-24,100.29499736011886,101.0996033433313,100.18273140578904,100.94991302490234,5456100,0.0,0.0
15,2017-01-25,101.2586584147365,101.4364152212906,101.04347010621198,101.08089447021484,6180200,0.0,0.0
16,2017-01-26,101.23994132426748,101.62353569674579,101.02476015655755,101.09960174560547,6088100,0.0,0.0
17,2017-01-27,101.50190424148772,102.35329244675633,101.18380786015712,102.25973510742188,5578300,0.0,0.0
18,2017-01-30,102.78367661872787,103.89702838855729,101.94164616835134,103.79411315917969,13793600,0.0,0.0
19,2017-01-31,103.46662600522855,103.66310567646296,102.89592415409854,103.52276611328125,8485800,0.0,0.0
20,2017-02-01,103.57891233176709,104.7764634332209,103.5508458431342,104.13091278076172,10501300,0.0,0.0
21,2017-02-02,104.0466950596866,104.35544067759461,103.42921096183741,103.48534393310547,6515900,0.0,0.0
22,2017-02-03,103.75667128896812,103.99056820028773,103.1111135295765,103.19532012939453,7923400,0.0,0.0
23,2017-02-06,102.83981393642806,103.05500228091337,102.25975404236712,102.51235961914062,6896300,0.0,0.0
24,2017-02-07,102.58719840764128,102.66204714089409,101.76387661779641,101.97906494140625,10184800,0.0,0.0
25,2017-02-08,102.50299179823983,104.24318558754348,101.96035632707708,101.97906494140625,13615500,0.0,0.0
