index,Date,open,high,low,close,volume,Dividends,Stock Splits
0,2017-01-03,108.01191875522589,108.33970285670172,106.80467193986073,107.38031005859375,5299700,0.0,0.0
1,2017-01-04,107.40429250348525,108.68349101646663,107.30036631633607,108.33171081542969,4055300,0.0,0.0
2,2017-01-05,107.91596260460345,108.29972945369231,106.95656988056204,107.05250549316406,3821100,0.0,0.0
3,2017-01-06,107.10847879602359,107.3962978405041,106.37294394887131,106.75669860839844,3827500,0.0,0.0
4,2017-01-09,106.5088623119406,107.74008083296658,106.4449011654879,107.38031005859375,4310200,0.0,0.0
5,2017-01-10,107.13247756307844,109.03528218776447,106.9485968756144,108.8114242553711,5928300,0.0,0.0
6,2017-01-11,108.81139809041782,109.04324653630948,107.7240831662464,108.49159240722656,4643700,0.0,0.0
7,2017-01-12,108.33971359799442,108.35570693602858,107.08451104751985,107.98794555664062,3600000,0.0,0.0
8,2017-01-13,107.8680002346138,108.53158338701519,107.74007794513719,107.96393585205078,3117600,0.0,0.0
9,2017-01-17,108.00391000208838,109.1152089365191,107.74007486234488,108.67548370361328,3976900,0.0,0.0
10,2017-01-18,108.65151346835134,108.96331645466576,107.86801071800727,108.85939025878906,3869700,0.0,0.0
11,2017-01-19,108.73145218614077,109.35505806831993,107.87598564046348,108.24375915527344,5078700,0.0,0.0
12,2017-01-20,108.13984416813771,108.73147570713118,107.61218598400087,108.41168212890625,4853900,0.0,0.0
13,2017-01-23,108.17980438350303,110.54631796755172,107.93196256949727,110.38642120361328,7056200,0.0,0.0
14,2017-01-24,110.23452216106458,110.63427019652032,109.7708129760149,110.37842559814453,4055100,0.0,0.0
15,2017-01-25,110.6902077586151,111.42574254158929,109.87471850385128,109.9146957397461,3631700,0.0,0.0
16,2017-01-26,110.33842874248825,111.27383751526824,110.09858972331881,110.69821166992188,2931200,0.0,0.0
17,2017-01-27,110.97004050135212,110.99402440394846,110.0905900750193,110.59427642822266,3149500,0.0,0.0
18,2017-01-30,110.32243742202053,110.72218534951621,109.41900320209193,110.70619201660156,2705000,0.0,0.0
19,2017-01-31,110.03462903090372,110.82612219604908,109.41102317985715,109.9946517944336,3227000,0.0,0.0
20,2017-02-01,110.05858810039265,110.29843926575596,109.15515399723692,109.88269805908203,2968800,0.0,0.0
21,2017-02-02,109.9067234191809,109.97068456736362,109.17917908286185,109.49098205566406,2197600,0.0,0.0
22,2017-02-03,109.73883780583391,110.70623352076254,109.50698928867456,110.3144760131836,2654700,0.0,0.0
23,2017-02-06,109.87473840505396,110.25050253171473,109.09123567682889,109.12322235107422,3864100,0.0,0.0
24,2017-02-07,109.6588722811125,110.09059474550212,108.995289149335,109.2511215209961,3242000,0.0,0.0
25,2017-02-08,109.44302204695948,110.25851149525133,109.38706366289865,110.23452758789062,2882700,0.0,0.0
26,2017-02-09,110.23451104140598,111.24986216551613,109.8587469500346,110.8980941772461,2931900,0.0,0.0
27,2017-02-10,110.81015449987613,112.38516265296396,110.53032600998776,111.80952453613281,3297000,0.0,0.0
28,2017-02-13,112.31318586866794,112.44909871410337,111.16991253388403,111.82549285888672,2753000,0.0,0.0
29,2017-02-14,111.88945431820714,113.02473708863052,111.40176130702936,113.0167465209961,4775800,0.0,0.0
30,2017-02-15,112.94482389673993,114.05612305107161,112.68897927448137,113.68035888671875,4343500,0.0,0.0
31,2017-02-16,113.84024395290122,114.31994647056563,112.64899042695106,113.1606674194336,4295800,0.0,0.0
32,2017-02-17,113.01674615746524,114.42385461501178,112.728927132133,114.32791900634766,5108400,0.0,0.0
33,2017-02-21,116.40662602817339,116.446591069919,114.52780549116476,115.94291687011719,9275900,0.0,0.0
34,2017-02-22,115.9669190057555,116.30270592485861,115.10346169977188,116.12681579589844,5037800,0.0,0.0
35,2017-02-23,116.81435014578175,116.99024022531331,115.53515178543199,115.69506072998047,4184000,0.0,0.0
36,2017-02-24,115.64710739045199,116.79039317100168,115.64710739045199,116.68645477294922,3516900,0.0,0.0
37,2017-02-27,116.62249262885284,116.73442159528766,115.76703814238867,116.16678619384766,4388400,0.0,0.0
38,2017-02-28,115.91090831865797,116.4305879560114,115.50316981495452,115.85494995117188,4211900,0.0,0.0
39,2017-03-01,117.30204434719516,118.08554694626432,116.63846125842342,117.27005767822266,6213500,0.0,0.0
40,2017-03-02,117.5898884601838,118.50930410020277,117.03823419643545,118.28544616699219,4053400,0.0,0.0
41,2017-03-03,118.28544428464832,118.53328612109152,117.38202199690461,118.17351531982422,3412300,0.0,0.0
42,2017-03-06,117.62982940673828,117.93362953700952,117.19010424528676,117.62982940673828,3998000,0.0,0.0
43,2017-03-07,117.70226156673017,118.20096194628427,117.30008067390607,117.45291137695312,3996300,0.89,0.0
44,2017-03-08,117.61377570848381,118.33769637184331,117.3724647295019,118.17682647705078,3614500,0.0,0.0
45,2017-03-09,118.30551285770633,118.36986326248368,117.86311149585258,117.93550109863281,3594000,0.0,0.0
46,2017-03-10,118.43422212009854,118.61118267747,117.79876949855951,118.12052154541016,3123200,0.0,0.0
47,2017-03-13,118.5065844566142,118.78006442831322,117.8389629208199,118.5870132446289,2933300,0.0,0.0
48,2017-03-14,118.45833805636462,118.71572738998545,117.80680711430523,118.36985778808594,3272500,0.0,0.0
49,2017-03-15,118.52271560371642,119.35120727208471,118.04813281593536,119.00532531738281,3670500,0.0,0.0
50,2017-03-16,119.3672648691038,120.00271745070111,119.05356431413325,119.63270568847656,3544500,0.0,0.0
51,2017-03-17,120.1716602242127,120.64624306237307,119.15012947137208,120.3325424194336,9002000,0.0,0.0
52,2017-03-20,120.15551318652328,120.32442221199486,118.80417961484422,118.8846206665039,5906100,0.0,0.0
53,2017-03-21,119.31097814772987,119.60858806343529,117.64594345766896,117.92747497558594,4530000,0.0,0.0
54,2017-03-22,118.02398703959645,118.98921861044634,117.48506618148514,118.5307388305664,3169000,0.0,0.0
55,2017-03-23,118.466396237609,119.37532893252505,118.2653058023505,119.0374984741211,3219400,0.0,0.0
56,2017-03-24,118.9248965375344,120.77491885085709,118.2492233004598,118.81228637695312,4735400,0.0,0.0
57,2017-03-27,118.29746355589317,118.78811233744261,117.64592036576532,118.13658142089844,2943000,0.0,0.0
58,2017-03-28,118.4744129126997,118.52268491779684,117.38853213289823,118.40202331542969,4635600,0.0,0.0
59,2017-03-29,117.734417454662,118.57899968973926,117.40463848739867,118.2733383178711,3730000,0.0,0.0
60,2017-03-30,118.01592801382628,118.5468095843573,117.78265629029752,118.200927734375,2450800,0.0,0.0
61,2017-03-31,118.13659258883904,118.38594273863582,117.95963204248295,118.10442352294922,3248700,0.0,0.0
62,2017-04-03,118.19290271774217,118.40203232807998,117.50919040636957,117.93550109863281,3775300,0.0,0.0
63,2017-04-04,117.83899745770259,118.16073725122422,117.47703712159415,117.71029663085938,3124200,0.0,0.0
64,2017-04-05,117.94355992258971,119.39945263487841,117.90333938289851,117.95159912109375,3390400,0.0,0.0
65,2017-04-06,118.27333720388229,119.013360757602,118.24116813673963,118.43421936035156,2699100,0.0,0.0
66,2017-04-07,118.32158851925632,118.88463914765917,118.16070639092706,118.34571838378906,2869100,0.0,0.0
67,2017-04-10,118.20901007664433,119.84990267258898,118.0400887060566,119.21446228027344,5044500,0.0,0.0
68,2017-04-11,118.97312329550024,119.56834300486406,118.32159238466492,119.20638275146484,2844800,0.0,0.0
69,2017-04-12,118.57902001432359,118.69968165349357,117.7344376344839,117.87117767333984,4445600,0.0,0.0
70,2017-04-13,117.77461510814305,118.24918547065668,117.33221380682396,117.36439514160156,2346900,0.0,0.0
71,2017-04-17,117.35637886522372,118.49053192138672,117.24376870689747,118.49053192138672,3467700,0.0,0.0
72,2017-04-18,118.28937415041784,119.19025490428055,118.05611476721403,118.85242462158203,2969400,0.0,0.0
73,2017-04-19,118.9892418924637,119.3672929416689,118.25728194111473,118.41815185546875,3461000,0.0,0.0
74,2017-04-20,118.77202778038546,119.8900898285202,118.5950672599397,119.62464904785156,3700500,0.0,0.0
75,2017-04-21,119.43966938939722,120.7749004402974,119.36726751081335,120.65425109863281,5019900,0.0,0.0
76,2017-04-24,121.5229836684988,122.31125480531082,121.33798388889323,122.17451477050781,5077200,0.0,0.0
77,2017-04-25,122.89837949921603,124.39449227442685,122.89837949921603,123.0914306640625,5496500,0.0,0.0
78,2017-04-26,123.15581074084834,124.52322306912953,122.58470857816017,124.04865264892578,5120200,0.0,0.0
79,2017-04-27,124.4266808865683,125.69757351395256,123.78318923967241,125.57691192626953,5881400,0.0,0.0
80,2017-04-28,125.48843492807048,125.681486109224,123.95211376979412,125.56083679199219,4983000,0.0,0.0
81,2017-05-01,125.65735825294519,125.69757878385913,124.04059600830078,124.04059600830078,3152900,0.0,0.0
82,2017-05-02,124.26584186555887,124.80476272485069,123.6786489950713,124.6358413696289,3295100,0.0,0.0
83,2017-05-03,124.80471089440549,124.98971056961155,124.34621903034409,124.67601013183594,2445500,0.0,0.0
84,2017-05-04,125.04602965126774,125.19080881311469,124.0807861446307,124.56340789794922,3793100,0.0,0.0
85,2017-05-05,124.9494983938081,125.27928951733018,123.94404663203177,125.26319885253906,2500600,0.0,0.0
86,2017-05-08,125.359743253635,126.41345484283524,125.07017262599672,126.19627380371094,3184600,0.0,0.0
87,2017-05-09,126.31692756352544,126.87999044578142,125.71365642417925,126.83171844482422,3004400,0.0,0.0
88,2017-05-10,126.70302643488701,127.20976583192436,126.5260659236732,127.19368743896484,2617600,0.0,0.0
89,2017-05-11,126.56629665875587,126.84781584123604,124.94148286731533,125.64127349853516,3929100,0.0,0.0
90,2017-05-12,125.79409496390758,126.4456258175679,125.27930409292809,126.22040557861328,2926400,0.0,0.0
91,2017-05-15,126.50998851163266,126.96042903333975,126.01128825882604,126.55020904541016,6068900,0.0,0.0
92,2017-05-16,128.7863451512878,129.38961639290457,127.12936210475404,127.29827117919922,10120900,0.0,0.0
93,2017-05-17,127.29823535028173,127.29823535028173,125.39190269086968,125.55277252197266,5937000,0.0,0.0
94,2017-05-18,125.06218277452614,126.01937538398619,124.86914377671125,125.23914337158203,4858600,0.0,0.0
95,2017-05-19,125.51256073446524,126.0756235929003,124.93343175688965,125.7217025756836,4781800,0.0,0.0
96,2017-05-22,125.87460644647477,126.28482662402241,125.31959473511719,125.44829559326172,3802100,0.0,0.0
97,2017-05-23,125.40804167980501,125.82630094712522,124.41866790380053,124.5393295288086,4640900,0.0,0.0
98,2017-05-24,124.4346992704131,125.0218796234638,123.30054681323199,124.67601013183594,4558700,0.0,0.0
99,2017-05-25,125.64131430869904,126.03545602049444,124.9576141232426,125.85045623779297,3110800,0.0,0.0
100,2017-05-26,125.5608707240912,125.81826009493793,124.38649720014261,124.59562683105469,4284700,0.0,0.0
101,2017-05-30,124.58754814233075,125.04059179681703,124.1992267734159,124.49047088623047,3504300,0.89,0.0
102,2017-05-31,124.87879509015521,124.89497874804391,124.00506273187595,124.19113159179688,7158400,0.0,0.0
103,2017-06-01,124.19928102678217,125.5260575992815,123.5682538974544,125.51795959472656,3385100,0.0,0.0
104,2017-06-02,125.22666201365364,126.09230870500265,124.92733224108176,125.67971801757812,3485600,0.0,0.0
105,2017-06-05,125.82537956541218,125.89818753470082,124.77366363467564,125.2267074584961,2651800,0.0,0.0
106,2017-06-06,124.94348015777412,125.1214633079883,124.30435547895675,124.74931335449219,3260300,0.0,0.0
107,2017-06-07,125.14574538563633,125.63924192622277,124.87068497796825,125.36418151855469,3159000,0.0,0.0
108,2017-06-08,125.36418915098436,125.58261295268919,124.08595192960254,124.18302917480469,4041600,0.0,0.0
109,2017-06-09,124.58751961591268,124.58751961591268,123.60052658983614,123.74615478515625,4705300,0.0,0.0
110,2017-06-12,123.61672978436226,124.02123478212228,122.75108316378966,123.1151351928711,4473900,0.0,0.0
111,2017-06-13,123.22032440777788,124.61990840218655,123.01807188597547,124.5794677734375,3753800,0.0,0.0
112,2017-06-14,124.99206092263503,127.24110802157824,124.5552008985695,126.82041931152344,5999400,0.0,0.0
113,2017-06-15,126.3107101488233,127.23298087176215,125.33180281177349,126.82847595214844,3972300,0.0,0.0
114,2017-06-16,126.40780661579169,126.76377297434374,125.72824121010817,126.72332000732422,9105400,0.0,0.0
115,2017-06-19,126.9417526291821,128.6568497514829,126.52106400398138,128.47886657714844,5196100,0.0,0.0
116,2017-06-20,128.4141434037942,128.810562715591,127.49997057238295,127.55659484863281,4201200,0.0,0.0
117,2017-06-21,127.75073727450496,128.2523193876735,126.55339391250772,126.6828384399414,4071300,0.0,0.0
118,2017-06-22,126.56152133365615,127.07120156359763,125.77678067735455,125.78486633300781,3347400,0.0,0.0
119,2017-06-23,125.5259862616148,125.58261053872349,122.08769398899003,122.41129302978516,11422200,0.0,0.0
120,2017-06-26,122.70252712838465,122.9452325615047,122.26566722437744,122.50027465820312,4128500,0.0,0.0
121,2017-06-27,122.20905799670756,123.98079200769835,121.95826685259723,123.1636962890625,4567100,0.0,0.0
122,2017-06-28,123.57624023596304,124.1425445962931,123.26072692488563,123.96456146240234,5087000,0.0,0.0
123,2017-06-29,123.59249575536919,123.77856465099433,122.58123297227283,123.0989990234375,2855400,0.0,0.0
124,2017-06-30,123.38209351024375,124.58752268675654,123.18793903771261,124.10211181640625,3640900,0.0,0.0
125,2017-07-03,124.90308517707554,125.22668432158237,124.35296416251074,124.59565734863281,1658500,0.0,0.0
126,2017-07-05,124.59560418718011,124.82212596058761,122.53263891825549,123.52771759033203,4432500,0.0,0.0
127,2017-07-06,122.78342696266465,123.357817036557,122.33846908143856,123.00994873046875,3408500,0.0,0.0
128,2017-07-07,123.00186475092784,123.67334447649108,122.88860385411668,123.15557861328125,3775400,0.0,0.0
129,2017-07-10,123.14749911124864,123.17985407859196,122.16050595635812,122.30612182617188,5081100,0.0,0.0
130,2017-07-11,122.52452681115282,122.81577082121461,121.75597000097876,121.83687591552734,5642000,0.0,0.0
131,2017-07-12,122.53265028708626,123.89178105363416,122.23330821662285,123.44682312011719,4275900,0.0,0.0
132,2017-07-13,123.63291447326478,124.69271560112495,123.4549312852029,124.01313781738281,3288000,0.0,0.0
133,2017-07-14,123.95651796745477,124.32057001259041,122.82390886158535,123.68145751953125,3588400,0.0,0.0
134,2017-07-17,123.69765637934364,124.99207765532826,123.55204046666636,124.49858093261719,4166600,0.0,0.0
135,2017-07-18,124.3852698761097,124.4742614572812,122.95331892253624,123.1070327758789,3783600,0.0,0.0
136,2017-07-19,123.41445993485438,124.58752179453707,123.41445993485438,124.0212173461914,2808400,0.0,0.0
