Date,open,high,low,close,volume
2018-07-02,4335.0,4401.0,4319.5,4376.0,854184
2018-07-03,4366.0,4393.0,4322.0,4325.0,549601
2018-07-04,4335.0,4349.5,4326.5,4334.5,152697
2018-07-05,4331.0,4462.0,4326.0,4462.0,693251
2018-07-06,4452.0,4452.0,4351.5,4415.5,741241
2018-07-09,4406.0,4460.0,4406.0,4452.0,656440
2018-07-10,4369.0,4409.5,4336.0,4355.0,1019915
2018-07-11,4346.0,4350.0,4280.0,4280.0,595247
2018-07-12,4272.0,4302.5,4223.0,4236.0,706179
2018-07-13,4231.5,4333.5,4231.5,4319.0,560147
2018-07-16,4320.0,4347.0,4265.0,4300.5,460429
2018-07-17,4287.5,4287.5,4200.0,4262.5,564322
2018-07-18,4269.0,4308.5,4240.0,4299.0,605500
2018-07-19,4295.0,4334.0,4269.5,4334.0,577713
2018-07-20,4341.5,4357.5,4286.0,4300.0,583727
2018-07-23,4295.0,4382.5,4276.5,4340.0,441943
2018-07-24,4360.0,4360.0,4317.5,4322.0,335070
2018-07-25,4313.0,4396.0,4305.0,4385.0,473223
2018-07-26,4400.0,4421.0,4387.5,4420.0,526688
2018-07-27,4417.5,4426.0,4383.0,4425.0,359062
2018-07-30,4400.5,4430.0,4370.5,4410.0,446564
2018-07-31,4400.5,4488.0,4377.5,4451.5,804159
2018-08-01,4460.0,4509.0,4454.5,4494.0,513113
2018-08-02,4480.0,4527.0,4478.0,4501.5,442911
2018-08-03,4494.5,4529.0,4467.5,4499.5,479872
2018-08-06,4500.0,4517.0,4450.0,4479.0,410588
2018-08-07,4479.5,4539.0,4472.0,4520.0,428396
2018-08-08,4520.0,4525.0,4448.0,4499.0,536737
2018-08-09,4490.0,4598.0,4490.0,4598.0,703235
2018-08-10,4594.0,4648.0,4546.0,4577.0,672844
2018-08-13,4560.0,4601.5,4521.5,4541.0,728393
2018-08-14,4560.0,4579.0,4452.5,4460.0,755229
2018-08-15,4448.0,4465.0,4361.5,4428.5,886845
2018-08-16,4428.0,4440.0,4351.5,4396.0,435882
2018-08-17,4382.0,4418.0,4358.0,4375.0,435110
2018-08-20,4395.0,4425.0,4370.0,4386.0,268812
2018-08-21,4395.0,4466.5,4353.0,4465.0,511221
2018-08-22,4472.0,4512.5,4449.0,4512.5,507810
2018-08-23,4515.0,4541.0,4421.0,4450.0,656777
2018-08-24,4450.0,4531.5,4423.0,4500.5,629549
2018-08-27,4502.0,4577.0,4492.0,4577.0,249917
2018-08-28,4580.5,4598.0,4545.0,4587.5,405787
2018-08-29,4590.0,4687.5,4585.0,4638.5,641159
2018-08-30,4663.0,4738.0,4640.5,4702.0,687858
2018-08-31,4695.0,4719.5,4663.0,4700.5,711666
2018-09-03,4698.0,4749.0,4685.5,4728.0,287508
2018-09-04,4747.0,4762.5,4704.5,4717.0,352050
2018-09-05,4704.0,4710.5,4637.0,4637.0,529456
2018-09-06,4628.0,4650.0,4594.0,4610.5,581929
2018-09-07,4620.0,4649.0,4547.0,4623.0,603403
2018-09-10,4648.5,4715.0,4643.0,4688.5,413242
2018-09-11,4677.0,4746.5,4665.5,4706.5,766622
2018-09-12,4705.0,4744.5,4622.5,4622.5,587167
2018-09-13,4621.0,4688.5,4608.0,4659.0,588717
2018-09-14,4650.0,4670.0,4603.0,4604.0,442226
2018-09-17,4619.0,4643.0,4572.0,4631.0,454385
2018-09-18,4630.0,4697.0,4601.5,4685.0,698734
2018-09-19,4692.0,4726.5,4673.5,4719.0,609508
2018-09-20,4709.5,4735.0,4676.5,4701.0,1677197
2018-09-21,4686.5,4755.0,4678.5,4737.5,1411763
2018-09-24,4747.0,4798.0,4724.5,4780.0,615869
2018-09-25,4800.0,4900.0,4780.0,4900.0,721203
2018-09-26,4899.0,4908.5,4777.0,4828.5,934054
2018-09-27,4821.0,4952.5,4813.0,4952.0,1133318
2018-09-28,4945.0,5042.5,4930.5,5022.0,761477
2018-10-01,5045.0,5115.0,4980.0,5016.0,944915
2018-10-02,5033.0,5037.5,4877.0,4898.5,842901
2018-10-03,4912.5,5055.0,4905.0,5035.0,1027078
2018-10-04,5024.0,5035.0,4956.0,4990.0,804543
2018-10-05,4989.0,5043.5,4962.5,4987.0,503118
2018-10-08,4982.5,5015.0,4941.5,4966.0,381963
2018-10-09,4981.5,5031.0,4970.5,4971.5,436837
2018-10-10,4993.5,4993.5,4901.5,4901.5,395030
2018-10-11,4840.0,4883.0,4770.5,4804.0,947246
2018-10-12,4850.0,4880.5,4806.0,4806.0,478564
2018-10-15,4837.0,4837.0,4733.0,4747.0,435853
2018-10-16,4755.0,4797.0,4721.5,4795.0,468178
2018-10-17,4820.0,4832.5,4732.0,4773.0,395161
2018-10-18,4749.0,4770.0,4682.0,4694.5,457730
2018-10-19,4709.5,4750.0,4665.5,4693.0,662876
2018-10-22,4710.0,4725.0,4635.5,4673.5,383719
2018-10-23,4691.0,4896.0,4691.0,4770.0,2808341
2018-10-24,4825.0,4995.0,4798.0,4995.0,6612873
2018-10-25,4940.0,4968.0,4886.0,4943.0,1790415
2018-10-26,4921.0,4924.5,4806.0,4888.5,1085876
2018-10-29,4885.0,4926.5,4856.0,4872.5,624901
2018-10-30,4841.0,4855.0,4726.0,4778.5,840102
2018-10-31,4800.5,4946.0,4800.5,4945.0,799085
2018-11-01,4910.0,5004.0,4861.5,4937.0,695196
2018-11-02,4948.0,5004.5,4910.0,4980.0,895847
2018-11-06,5000.0,5083.0,4976.0,5055.0,910145
2018-11-07,5054.5,5174.5,5016.0,5174.5,732623
2018-11-08,5176.0,5192.5,5130.0,5160.0,588944
2018-11-09,5136.0,5147.5,4996.5,5094.5,896172
2018-11-12,5101.5,5191.0,5101.5,5129.0,521518
2018-11-13,5119.0,5126.5,4941.0,4959.5,1246408
2018-11-14,4923.0,4933.0,4831.5,4856.5,964537
2018-11-15,4864.5,4914.0,4835.0,4854.0,569079
2018-11-16,4860.5,4915.0,4813.0,4824.0,655941
2018-11-19,4850.0,4912.0,4820.0,4845.5,595428
2018-11-20,4820.0,4830.0,4743.0,4809.5,620325
2018-11-21,4799.0,4835.0,4766.0,4800.0,632581
2018-11-22,4791.5,4819.0,4755.0,4813.5,435668
2018-11-23,4800.0,4800.0,4624.5,4670.0,1188339
2018-11-26,4699.5,4699.5,4555.0,4623.0,1165029
2018-11-27,4632.0,4703.0,4609.0,4689.0,1042648
2018-11-28,4699.0,4758.0,4655.5,4717.5,778668
2018-11-29,4729.0,4796.0,4659.0,4766.0,1277988
2018-11-30,4771.0,4900.0,4765.0,4896.0,1412897
2018-12-03,4995.0,5098.5,4952.0,5098.5,1399629
2018-12-04,5100.0,5221.0,5030.0,5209.0,1270270
2018-12-05,5156.0,5260.0,5129.5,5260.0,943848
2018-12-06,5220.0,5325.0,5084.0,5162.5,1361884
2018-12-07,5170.0,5321.5,5103.0,5266.5,1471855
2018-12-10,5249.0,5342.0,5149.0,5173.5,1073265
2018-12-11,5151.0,5289.5,5114.0,5267.0,884766
2018-12-12,5250.0,5270.0,5102.0,5102.0,833397
2018-12-13,5105.0,5156.0,5040.5,5131.5,901995
2018-12-14,5119.5,5141.5,5079.0,5100.0,734502
2018-12-17,5091.0,5137.5,5071.0,5100.0,629951
2018-12-18,5049.0,5049.5,4900.0,4925.0,1405909
2018-12-19,4890.0,4928.5,4865.0,4910.0,936443
2018-12-20,4830.0,4838.5,4716.5,4808.5,1557668
2018-12-21,4789.5,4954.0,4745.0,4930.0,2283579
2018-12-24,4900.0,4966.0,4842.5,4909.0,623396
2018-12-25,4841.0,4842.5,4744.5,4810.0,269077
2018-12-26,4829.0,4859.0,4803.0,4829.5,182587
2018-12-27,4901.0,4925.5,4858.0,4884.0,494744
2018-12-28,4911.0,5009.5,4901.5,4955.5,662664
2018-12-29,4975.0,5000.0,4965.0,4997.0,57279
2019-01-03,4984.0,5050.0,4886.5,5007.0,632153
2019-01-04,5021.0,5083.0,5021.0,5074.5,350743
2019-01-08,5037.0,5056.0,4964.5,5039.0,989453
2019-01-09,5050.0,5077.0,5025.0,5060.0,820940
2019-01-10,5048.5,5152.0,5004.0,5152.0,807655
2019-01-11,5153.5,5212.0,5135.5,5200.0,682434
2019-01-14,5187.0,5200.0,5134.5,5200.0,418371
2019-01-15,5213.5,5237.5,5125.0,5195.0,611109
2019-01-16,5197.0,5209.5,5114.0,5129.0,507299
2019-01-17,5120.0,5187.0,5060.0,5184.5,704441
2019-01-18,5194.0,5206.0,5143.0,5193.5,585467
2019-01-21,5207.0,5224.0,5180.5,5200.0,279987
2019-01-22,5187.0,5212.0,5158.5,5186.0,651497
2019-01-23,5190.5,5222.0,5176.5,5205.5,593066
2019-01-24,5185.5,5196.5,5143.5,5196.5,640887
