index,Date,open,high,low,close,volume,Dividends,Stock Splits
0,2017-01-03,20.57516647631361,20.76392936706543,20.505953332042644,20.76392936706543,23391844,0.0,0.0
1,2017-01-04,20.84573028455717,20.984155328025956,20.78280889030436,20.94640350341797,22753963,0.0,0.0
2,2017-01-05,20.996737870053188,21.19808555119718,20.83943503368849,21.147748947143555,21083584,0.0,0.0
3,2017-01-06,21.179206464308496,21.204374763311986,20.977860072280578,21.065948486328125,18418228,0.0,0.0
4,2017-01-09,21.034491655022002,21.18550147220444,21.00303032774518,21.059659957885742,21559886,0.0,0.0
5,2017-01-10,21.135160546449367,21.179205383690526,20.965274220611516,21.04077911376953,20444754,0.0,0.0
6,2017-01-11,20.996737967135022,21.10370419994067,20.386404426536224,20.656965255737305,42623128,0.0,0.0
7,2017-01-12,20.468203503052187,20.52483186981215,20.32348417646532,20.51224708557129,33475989,0.0,0.0
8,2017-01-13,20.55629361743813,20.6255067741104,20.34236238725011,20.461912155151367,21386925,0.0,0.0
9,2017-01-17,20.354945052871493,20.37382159634908,19.996294521585927,20.172473907470703,33838143,0.0,0.0
10,2017-01-18,20.191351875018245,20.310901638901946,20.103262175863005,20.15359878540039,22629064,0.0,0.0
11,2017-01-19,20.172473167399644,20.191349710184703,19.838992216271695,19.94595718383789,27555881,0.0,0.0
12,2017-01-20,19.95854161766254,20.210224633955548,19.920788532753853,19.990001678466797,31788324,0.0,0.0
13,2017-01-23,19.93337488016881,20.021463310318765,19.78236379361397,19.79494857788086,26098094,0.0,0.0
14,2017-01-24,19.75718873297711,19.79494180793652,19.44258441305554,19.599885940551758,31225172,0.0,0.0
15,2017-01-25,19.7320235840055,19.832696780042827,19.568429007980175,19.687978744506836,33905283,0.0,0.0
16,2017-01-26,19.757195125484,19.80123997221112,19.631353609784753,19.681690216064453,28653517,0.0,0.0
17,2017-01-27,19.801237356510253,19.845282197419145,19.66910283378357,19.769777297973633,25353654,0.0,0.0
18,2017-01-30,19.801239814823507,19.820116358260744,19.543263760993383,19.700565338134766,28947899,0.0,0.0
19,2017-01-31,19.511804099158915,20.090678910976017,19.461467488982553,19.96483612060547,39472300,0.0,0.0
