,Date,open,high,low,close,volume,Dividends,Stock Splits
0,2017-01-03 00:00:00-05:00,39.702850415096556,40.23941601585389,39.51788245814108,40.0693244934082,39180000,0.0,0.0
1,2017-01-04 00:00:00-05:00,40.16255272289262,40.33810373386275,39.87592407978732,40.05742263793945,30306000,0.0,0.0
2,2017-01-05 00:00:00-05:00,40.04403340203686,40.353476112126216,39.96568241249987,40.317771911621094,26810000,0.0,0.0
3,2017-01-06 00:00:00-05:00,40.41546657695587,41.108242374195086,40.24239748074538,40.922279357910156,40342000,0.0,0.0
4,2017-01-09 00:00:00-05:00,40.97980510527993,41.18114019886735,40.74425269352273,41.01997375488281,28178000,0.0,0.0
5,2017-01-10 00:00:00-05:00,41.01451533275923,41.130556829441424,40.81962721252851,40.96194839477539,23948000,0.0,0.0
6,2017-01-11 00:00:00-05:00,40.99219937898795,41.154852694030204,40.73681048196341,41.152870178222656,26508000,0.0,0.0
7,2017-01-12 00:00:00-05:00,41.07947374903928,41.17865628665447,40.71399470522361,41.136505126953125,26990000,0.0,0.0
8,2017-01-13 00:00:00-05:00,41.20940611652713,41.39040907050946,41.136015190305905,41.2064323425293,25804000,0.0,0.0
9,2017-01-17 00:00:00-05:00,41.15981329531637,41.168738399991994,40.82260021577669,41.03385543823242,28818000,0.0,0.0
10,2017-01-18 00:00:00-05:00,41.149895441987034,41.15039107092733,40.866236784204396,41.11121368408203,20554000,0.0,0.0
11,2017-01-19 00:00:00-05:00,41.11023156538459,41.30859290498306,40.86029832054155,40.8806266784668,21410000,0.0,0.0
12,2017-01-20 00:00:00-05:00,41.114685659918514,41.12212766134273,40.892027182126576,41.06906509399414,26124000,0.0,0.0
13,2017-01-23 00:00:00-05:00,41.23965988223693,41.93044944626472,41.09535238618774,41.875404357910156,49148000,0.0,0.0
14,2017-01-24 00:00:00-05:00,42.001850081379125,42.226990466708926,41.76877584981214,42.1283073425293,33768000,0.0,0.0
15,2017-01-25 00:00:00-05:00,42.32766519877117,42.58751477519403,42.13872461845083,42.570655822753906,33108000,0.0,0.0
16,2017-01-26 00:00:00-05:00,42.600408910411446,42.69710953150405,42.17740659261196,42.49775695800781,69866000,0.0,0.0
17,2017-01-27 00:00:00-05:00,42.59793101150635,42.994649861401655,41.749940071620735,41.905155181884766,75050000,0.0,0.0
18,2017-01-30 00:00:00-05:00,41.509920225210415,41.5183497009137,40.714988128917156,40.853843688964844,70338000,0.0,0.0
19,2017-01-31 00:00:00-05:00,40.63911489947876,40.81615280472264,40.33661476749601,40.67333221435547,40404000,0.0,0.0
20,2017-02-01 00:00:00-05:00,40.86227339981706,40.86227339981706,40.279587780187946,40.42786407470703,45020000,0.0,0.0
21,2017-02-02 00:00:00-05:00,40.415959408106055,40.89004172708558,40.26966942011146,40.57762145996094,33784000,0.0,0.0
22,2017-02-03 00:00:00-05:00,40.81912866553325,40.967896797151255,40.63167499321704,40.67035675048828,30562000,0.0,0.0
23,2017-02-06 00:00:00-05:00,40.70953830527926,40.782433600042616,40.380754685087716,40.7442512512207,27018000,0.0,0.0
24,2017-02-07 00:00:00-05:00,40.93665983419373,41.25502766801395,40.82706529787356,41.12162780761719,33332000,0.0,0.0
25,2017-02-08 00:00:00-05:00,41.18610061664639,41.37057675890526,40.91732214247317,41.153865814208984,26044000,0.0,0.0
26,2017-02-09 00:00:00-05:00,41.245607653298556,41.25800594565628,40.986253688964744,41.16279220581055,23884000,0.0,0.0
27,2017-02-10 00:00:00-05:00,41.30610330506464,41.51438097041983,41.18510552094612,41.400325775146484,28302000,0.0,0.0
28,2017-02-13 00:00:00-05:00,41.54165796360543,41.74200557655793,41.46975392643804,41.60414505004883,25914000,0.0,0.0
29,2017-02-14 00:00:00-05:00,41.64431356740576,41.75489937570321,41.44892979402669,41.65720748901367,27266000,0.0,0.0
30,2017-02-15 00:00:00-05:00,41.596706077532765,41.74349550332452,41.46827005924954,41.52281951904297,27144000,0.0,0.0
31,2017-02-16 00:00:00-05:00,41.581330563872754,41.78911260951294,41.51983851944751,41.763328552246094,20102000,0.0,0.0
32,2017-02-17 00:00:00-05:00,41.72068022980646,41.999874481419,41.64480737399382,41.980533599853516,29224000,0.0,0.0
33,2017-02-21 00:00:00-05:00,42.051942921029976,42.26071622164338,41.98053073116248,42.11541748046875,25206000,0.0,0.0
34,2017-02-22 00:00:00-05:00,42.052436859863256,42.339561144431656,41.98846289059501,42.219058990478516,24488000,0.0,0.0
35,2017-02-23 00:00:00-05:00,42.20517883749999,42.281547323123746,41.77969457229085,42.201210021972656,27734000,0.0,0.0
36,2017-02-24 00:00:00-05:00,42.03508067927258,42.07028925393276,41.80250205149641,42.04301452636719,26924000,0.0,0.0
37,2017-02-27 00:00:00-05:00,41.901188394748345,42.18484328748124,41.80498340612028,42.13525390625,20206000,0.0,0.0
38,2017-02-28 00:00:00-05:00,42.02021022187179,42.09360493893764,41.727130766085985,41.90019989013672,27662000,0.0,0.0
39,2017-03-01 00:00:00-05:00,42.22004691782501,42.548334863623644,42.10301417577835,42.48634719848633,36374000,0.0,0.0
40,2017-03-02 00:00:00-05:00,42.464530661459044,42.473459550089444,42.088143954841,42.14418029785156,25018000,0.0,0.0
41,2017-03-03 00:00:00-05:00,42.09904877473447,42.19227998617091,41.88928422414319,42.10599136352539,20100000,0.0,0.0
42,2017-03-06 00:00:00-05:00,41.99590321317,42.099050792067395,41.71373520399392,42.0162353515625,20958000,0.0,0.0
43,2017-03-07 00:00:00-05:00,42.015739260538844,42.31675251786228,41.92945441813467,42.20864486694336,20774000,0.0,0.0
44,2017-03-08 00:00:00-05:00,42.30633496352121,42.495275530197596,42.21360316494218,42.332122802734375,20576000,0.0,0.0
45,2017-03-09 00:00:00-05:00,42.33460571946281,42.682726423260924,42.284021297759324,42.540401458740234,26954000,0.0,0.0
46,2017-03-10 00:00:00-05:00,42.78140792885662,42.85728077510068,42.528996592605864,42.717437744140625,26732000,0.0,0.0
47,2017-03-13 00:00:00-04:00,42.688678401756775,43.00109490777939,42.68818277278567,42.87464141845703,23332000,0.0,0.0
48,2017-03-14 00:00:00-04:00,42.83348114251216,43.023412972764405,42.653965087417475,42.94059753417969,21234000,0.0,0.0
49,2017-03-15 00:00:00-04:00,43.0412610919244,43.13746607479491,42.711981869445765,43.063575744628906,26658000,0.0,0.0
50,2017-03-16 00:00:00-04:00,43.169704643064435,43.27781229685549,43.0204370828692,43.1434211730957,22090000,0.0,0.0
51,2017-03-17 00:00:00-04:00,43.32591344752117,43.36261269511663,43.06259067088234,43.26095199584961,37366000,0.0,0.0
52,2017-03-20 00:00:00-04:00,43.117635034666925,43.160281829713135,42.87910884644051,43.03977966308594,30844000,0.0,0.0
53,2017-03-21 00:00:00-04:00,43.14639569391614,43.31549976676178,42.03706450117131,42.15856170654297,50760000,0.0,0.0
54,2017-03-22 00:00:00-04:00,42.12582926727601,42.416926160608924,42.002845180784206,42.141700744628906,27334000,0.0,0.0
55,2017-03-23 00:00:00-04:00,41.72464387625716,41.73952031148687,41.30858418506288,41.63835525512695,65754000,0.0,0.0
56,2017-03-24 00:00:00-04:00,41.75489788822843,41.85408044189922,41.11518838833277,41.414710998535156,42114000,0.0,0.0
57,2017-03-27 00:00:00-04:00,41.06509988057036,41.72415405026742,40.877154331422155,41.58182907104492,38692000,0.0,0.0
58,2017-03-28 00:00:00-04:00,41.64034270679851,41.923501963226926,41.27238171373044,41.68695831298828,30384000,0.0,0.0
59,2017-03-29 00:00:00-04:00,41.792087537760835,42.23046188484788,41.724148537435966,42.14516830444336,29146000,0.0,0.0
60,2017-03-30 00:00:00-04:00,42.24981078123842,42.250802039325116,41.991448062825825,42.12583541870117,18988000,0.0,0.0
61,2017-03-31 00:00:00-04:00,41.99441231073804,42.129794677416676,41.91556569302621,42.04251480102539,28820000,0.0,0.0
62,2017-04-03 00:00:00-04:00,42.089624628236784,42.59792423904813,42.02912384984257,42.48634719848633,39388000,0.0,0.0
63,2017-04-04 00:00:00-04:00,42.05243309920764,42.300383757142995,42.02813214895253,42.27906036376953,26970000,0.0,0.0
64,2017-04-05 00:00:00-04:00,42.385188414042496,42.67677716272042,42.0286344337109,42.097564697265625,37104000,0.0,0.0
65,2017-04-06 00:00:00-04:00,42.126824424764145,42.32965019548455,41.854080911819246,41.90863037109375,30672000,0.0,0.0
66,2017-04-07 00:00:00-04:00,41.9036690402863,41.947307093025614,41.521826620248596,41.759857177734375,22232000,0.0,0.0
67,2017-04-10 00:00:00-04:00,41.732083090505675,41.98995391873593,41.69489200154322,41.74001693725586,20924000,0.0,0.0
68,2017-04-11 00:00:00-04:00,41.740018673254596,41.88531741587086,41.38792914386672,41.64976501464844,19486000,0.0,0.0
69,2017-04-12 00:00:00-04:00,41.579343169696955,41.84018775306361,41.53620075289303,41.72811508178711,22716000,0.0,0.0
70,2017-04-13 00:00:00-04:00,41.707281490382464,41.84068133249229,41.549092636516676,41.664634704589844,21474000,0.0,0.0
71,2017-04-17 00:00:00-04:00,41.7241566214848,42.43131333318704,41.70679825461488,42.40602111816406,20982000,0.0,0.0
72,2017-04-18 00:00:00-04:00,42.27757947852458,42.518091975061296,42.21360928359863,42.3494873046875,18724000,0.0,0.0
73,2017-04-19 00:00:00-04:00,42.518087207486694,42.657434616117435,42.326668489768906,42.474449157714844,21606000,0.0,0.0
74,2017-04-20 00:00:00-04:00,42.634626521743776,42.84240857293472,42.52354509231196,42.6514892578125,23776000,0.0,0.0
75,2017-04-21 00:00:00-04:00,42.678262980271256,42.76852042174209,42.534950537888896,42.5954475402832,23458000,0.0,0.0
76,2017-04-24 00:00:00-04:00,43.06605939579338,43.63733798513272,42.95051352925195,43.58625793457031,33930000,0.0,0.0
77,2017-04-25 00:00:00-04:00,43.75138851215543,44.24679419965189,43.60361164510902,44.077693939208984,40760000,0.0,0.0
78,2017-04-26 00:00:00-04:00,44.20415212464137,44.28349815976881,43.89470939781327,44.09257507324219,26466000,0.0,0.0
79,2017-04-27 00:00:00-04:00,44.13522610974299,44.30283951744496,43.99538306032128,44.206634521484375,46846000,0.0,0.0
80,2017-04-28 00:00:00-04:00,46.06923926718595,46.41140864894672,45.782606814790455,45.847076416015625,76918000,0.0,0.0
81,2017-05-01 00:00:00-04:00,45.82872969915744,46.40744655938138,45.66260317922378,46.25867462158203,46556000,0.0,0.0
82,2017-05-02 00:00:00-04:00,46.28098842279427,46.763004610173645,46.16841633099598,46.470420837402344,35026000,0.0,0.0
