Date,open,high,low,close,volume
2019-08-05,143.3,143.66,140.72,141.92,168590
2019-08-06,142.06,145.3,141.96,144.82,165452
2019-08-07,144.54,148.2,144.22,147.0,191697
2019-08-08,148.42,151.36,148.42,150.84,325201
2019-08-09,150.4,151.8,147.9,148.0,179733
2019-08-12,148.0,150.8,147.18,150.24,182642
2019-08-13,149.82,151.4,148.5,148.58,161466
2019-08-14,148.88,149.84,147.32,148.04,141560
2019-08-15,148.48,149.56,147.52,149.24,151243
2019-08-16,149.78,150.14,146.52,146.52,130367
2019-08-19,147.2,148.84,147.04,147.58,110333
2019-08-20,148.38,151.9,147.8,151.5,230916
2019-08-21,151.88,151.88,150.52,151.2,127368
2019-08-22,151.44,155.0,150.56,154.6,238959
2019-08-23,154.72,155.58,153.82,153.82,157237
2019-08-26,152.6,154.66,152.32,153.4,117676
2019-08-27,153.8,154.44,152.68,153.86,248236
2019-08-28,154.5,154.68,153.5,154.3,257618
2019-08-29,154.8,155.86,154.34,155.58,189931
2019-08-30,155.48,162.5,155.22,160.88,757684
2019-09-02,162.5,165.88,162.5,165.0,366664
2019-09-03,165.0,165.88,162.6,163.4,250675
2019-09-04,164.48,165.44,164.0,165.0,162851
2019-09-05,165.5,165.72,161.9,163.9,221273
2019-09-06,164.0,164.0,161.14,161.98,155239
2019-09-09,162.18,162.3,159.34,159.4,174599
2019-09-10,159.6,160.0,158.06,159.44,185697
2019-09-11,159.54,160.5,158.58,160.04,191094
2019-09-12,160.1,160.62,158.02,159.5,207615
2019-09-13,159.64,159.64,156.5,156.5,175111
2019-09-16,156.86,158.66,154.98,158.46,195133
2019-09-17,158.02,159.38,157.36,158.3,132418
2019-09-18,158.26,161.0,157.88,161.0,149903
2019-09-19,161.0,161.48,159.08,159.54,159671
2019-09-20,159.88,161.28,159.08,161.28,131404
2019-09-23,161.1,163.5,160.94,163.08,161246
2019-09-24,163.2,163.28,160.76,160.96,131085
2019-09-25,160.9,162.72,160.22,162.72,125095
2019-09-26,163.0,164.26,162.46,163.88,110627
2019-09-27,164.0,165.64,163.46,164.68,116188
2019-09-30,165.3,166.96,164.56,166.86,181392
2019-10-01,167.38,167.5,164.92,167.2,151765
2019-10-02,167.2,167.22,165.7,166.7,163279
2019-10-03,166.5,167.16,165.02,166.02,188585
2019-10-04,158.26,159.4,157.84,158.94,174522
2019-10-07,158.94,161.74,158.22,160.48,159249
2019-10-08,160.02,160.62,159.02,160.3,102244
2019-10-09,160.34,162.64,160.06,161.04,167833
2019-10-10,161.06,161.88,160.02,161.4,115085
2019-10-11,161.42,161.62,160.26,160.78,90645
2019-10-14,160.3,160.8,159.08,159.4,100874
2019-10-15,159.0,160.34,158.34,160.22,127726
2019-10-16,160.88,161.92,160.24,161.56,112887
2019-10-17,161.52,161.9,160.52,161.7,86758
2019-10-18,161.6,162.74,160.9,162.5,84205
2019-10-21,162.5,163.44,161.52,163.06,82409
2019-10-22,162.84,165.3,160.82,164.62,306316
2019-10-23,165.0,165.44,163.72,165.44,92973
2019-10-24,165.42,171.3,164.9,171.3,199042
2019-10-25,171.5,172.9,169.52,172.0,185156
2019-10-28,172.0,184.0,172.0,177.14,473057
2019-10-29,177.56,179.5,175.04,179.48,195041
2019-10-30,179.0,181.92,178.3,181.92,193096
2019-10-31,182.42,183.36,177.8,178.88,244270
2019-11-01,178.98,182.2,177.2,181.86,196446
2019-11-05,182.0,182.44,179.8,181.4,114110
2019-11-06,181.02,183.04,180.04,183.04,178622
2019-11-07,185.0,187.36,183.04,187.06,294082
2019-11-08,187.76,187.98,184.02,185.2,185053
2019-11-11,185.02,186.38,179.94,181.12,318654
2019-11-12,180.22,180.88,175.3,176.42,330909
2019-11-13,176.0,176.12,173.64,174.22,183983
2019-11-14,173.9,177.7,172.3,174.26,235993
2019-11-15,174.5,177.26,174.5,176.8,137495
2019-11-18,176.92,178.38,173.18,173.58,236018
2019-11-19,172.52,176.36,172.12,175.92,190906
2019-11-20,175.4,176.46,173.82,176.46,111228
2019-11-21,176.34,177.44,175.02,176.58,126398
2019-11-22,176.0,177.58,174.14,174.76,144022
2019-11-25,175.0,175.68,172.6,173.44,150323
2019-11-26,173.56,174.82,172.2,172.4,294792
2019-11-27,172.3,173.2,171.06,172.12,101906
2019-11-28,171.88,172.7,165.08,171.72,151293
2019-11-29,171.04,171.52,170.0,170.46,107488
2019-12-02,170.2,172.4,169.1,170.94,214750
2019-12-03,171.22,174.6,170.66,173.04,222003
2019-12-04,173.04,174.46,172.0,172.46,120291
2019-12-05,173.18,176.32,172.62,176.22,169577
2019-12-06,176.48,180.48,176.36,180.48,221275
2019-12-09,180.56,184.68,180.06,184.2,201556
2019-12-10,184.4,184.78,180.24,184.78,207787
2019-12-11,184.82,187.12,183.76,186.78,196400
2019-12-12,187.2,191.58,186.64,189.28,272946
2019-12-13,189.88,194.94,189.4,194.74,276159
2019-12-16,195.0,199.78,194.18,197.22,319268
2019-12-17,197.5,197.96,194.12,195.04,290111
2019-12-18,195.0,196.26,192.22,196.26,275874
2019-12-19,196.1,198.5,196.0,197.96,209622
2019-12-20,198.14,199.26,197.58,197.76,157717
2019-12-23,196.76,197.48,194.9,196.76,187227
2019-12-24,196.28,196.8,195.24,196.3,88870
2019-12-25,196.8,198.9,193.78,198.9,114177
2019-12-26,193.46,193.56,191.06,192.2,193910
